case_id,asset_id,display_key,lens_id,title,publication_date,earliest_priority_date,applicants,owners,inventors,jurisdiction,kind,legal_status,cpc_classifications,ipcr_classifications,url,match_score,ri_relevance_reason,source_type,mocked,confidence_0_1
auto_schneider_electric_containerbaserede_datacenterl_sninger,asset_a54f7fd2ffde,DK 2556201 T3,086-647-435-740-233,Containerbaserede datacenterløsninger,2017-07-03,2010-04-06,SCHNEIDER ELECTRIC IT CORP,,DECHENE JOSEPH;;MCMAHAN LIANNE M;;ZIEGLER WILLIAM,DK,T3,ACTIVE,E04H5/02;;E04H2005/005;;H05K7/1497;;H05K7/20745;;E04H5/02;;E04H2005/005;;H05K7/1497;;H05K7/20745,E04H5/00;;E04H5/02;;H05K7/14;;H05K7/20,https://lens.org/086-647-435-740-233,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_control_power_supply,asset_a580406d542d,IN 8933DEN2014 A,142-640-104-431-927,POWER SUPPLY CONTROL,2015-05-22,2012-04-02,SCHNEIDER ELECTRIC IT CORP,,INGEMI MICHAEL J,IN,A,PENDING,H02J9/062;;H02J9/00;;H02J9/062;;H02M1/088;;H02M1/4208;;H02M3/33576,H02J9/00,https://lens.org/142-640-104-431-927,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_conversion_converter_delta_double_having_input_p,asset_fb9344b77c63,IN 7552DEN2014 A,111-648-193-777-55X,UPS HAVING A DELTA CONVERTER UTILIZED AS INPUT POWER REGULATOR IN A DOUBLE CONVERSION SYSTEM,2015-04-24,2012-02-29,SCHNEIDER ELECTRIC IT CORP,,NOMMENSEN CARSTEN;;SCHMIDT JACOB DAMGAARD,IN,A,PENDING,H02J9/06;;H02J9/00;;H02J9/06,H02M5/45,https://lens.org/111-648-193-777-55X,9,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_converter,asset_28595550f298,WO 2016/130757 A1,071-494-543-586-406,DC-DC CONVERTER,2016-08-18,2015-02-11,SCHNEIDER ELECTRIC IT CORP,,NIELSEN HENNING ROAR,WO,A1,PENDING,H02M3/33584;;H02M1/0074;;H02M1/346;;H02M3/33592;;H02M3/3378;;H02M7/49;;H02M7/5387;;Y02B70/10;;H02M3/33546;;H02M1/0074;;H02M1/346;;H02M3/33584;;H02M3/33592;;H02M3/3378;;H02M7/49;;H02M7/5387;;Y02B70/10,H02M3/335,https://lens.org/071-494-543-586-406,1,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_current_monitoring,asset_03f1ea095296,IN 9732DEN2014 A,003-612-372-575-531,CURRENT MONITORING DEVICE,2015-07-31,2012-04-25,SCHNEIDER ELECTRIC IT CORP,,YOUNG JEFFREY STEPHEN;;DEOKAR VISHWAS MOHANIRAJ;;BLAKE ARTHUR JOSEPH JR,IN,A,PENDING,G01R15/186;;G01R1/22;;H01R4/2433;;H01R12/675;;G01R15/18;;G01R1/22;;G01R15/186;;G01R21/00;;H01R4/2433;;H01R12/675,G01R15/18,https://lens.org/003-612-372-575-531,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_datacenter_fliseluftstr_forudsigelse_metode_perf,asset_39d16fb43508,DK 2617276 T3,157-027-623-571-736,System og metode til forudsigelse af perforeret fliseluftstrøm i et datacenter,2020-02-03,2010-09-17,SCHNEIDER ELECTRIC IT CORP,,VANGILDER JAMES W;;SHEFFER ZACHARY;;ZHANG XUANHANG,DK,T3,ACTIVE,H05K7/20745;;H05K7/20836;;H05K7/20745;;H05K7/20836,H05K7/20,https://lens.org/157-027-623-571-736,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_datacenter_forudsigelse_leunderst_luftstr_metode,asset_6012f087e002,DK 2727446 T3,005-452-610-883-402,System og metode til måleunderstøttet forudsigelse af temperatur- og luftstrømsværdier i et datacenter,2017-10-09,2011-06-28,SCHNEIDER ELECTRIC IT CORP,,HEALEY CHRISTOPHER;;ZHANG XUANHANG;;VANGILDER JAMES W,DK,T3,ACTIVE,H05K7/20836;;H05K7/20745;;H05K7/20836;;H05K7/20745,H05K7/20,https://lens.org/005-452-610-883-402,8,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_datacenter_forudsigelse_leydelse_metode_udstyrsa,asset_39d16fb43508,DK 2427837 T3,173-113-303-267-568,System og metode til forudsigelse af køleydelse af udstyrsanordninger i et datacenter,2018-10-15,2009-05-08,SCHNEIDER ELECTRIC IT CORP,,VANGILDER JAMES W;;ZHANG XUANHANG,DK,T3,ACTIVE,G06Q10/04;;G06F30/13;;G06F30/20;;G06F2119/08;;H05K7/20836;;G06F15/00;;G06F30/13;;G06F30/20;;G06F2113/02;;G06F2119/08;;G06Q10/04;;H05K7/20836,G06Q10/04;;G06F15/00,https://lens.org/173-113-303-267-568,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_datacenter_forudsigelse_maksimale_metode_rackkap,asset_39d16fb43508,DK 2427836 T3,149-838-276-544-037,System og metode til forudsigelse af maksimale køle- og rackkapaciteter i et datacenter,2019-03-11,2009-05-08,SCHNEIDER ELECTRIC IT CORP,,VANGILDER JAMES W;;SHRIVASTAVA SAURABH K,DK,T3,ACTIVE,G06Q10/06;;G06F30/20;;G06F30/23;;G06Q10/04;;G06Q50/60;;G06Q10/06;;G06F30/20;;G06F30/23;;G06F2111/10;;G06F2119/08;;G06Q10/04;;G06Q50/60,G06Q10/04;;G06F17/50;;G06Q10/06;;G06Q50/32,https://lens.org/149-838-276-544-037,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_datacenter_forudsigelse_metoder_skedynamik_syste,asset_39d16fb43508,DK 2689356 T3,096-154-614-282-386,Systemer og metoder til forudsigelse af væskedynamik i et datacenter,2019-07-29,2011-03-25,SCHNEIDER ELECTRIC IT CORP,,VANGILDER JAMES W;;HEALEY CHRISTOPHER M;;JOHANSEN MARTIN;;DALGAS MIKKEL,DK,T3,ACTIVE,H05K7/20836;;G06F30/13;;G06F30/20;;G06F2111/10;;G06F30/13;;G06F30/20;;G06F30/28;;G06F2111/10;;G06F2113/02;;H05K7/20836,G06F17/50;;H05K7/20,https://lens.org/096-154-614-282-386,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_datacenter_luftr_rssystem,asset_200a73409591,DK 3163993 T3,057-626-408-172-627,Luftrørssystem til datacenter,2020-04-14,2015-10-30,SCHNEIDER ELECTRIC IT CORP,,RIMLER BARRY;;BROWN STEVEN,DK,T3,ACTIVE,H05K7/20745;;H05K7/20745;;H05K7/20709;;F16L3/26;;F24F13/0227;;F24F13/0254;;H05K7/20745,H05K7/20;;E04C3/00,https://lens.org/057-626-408-172-627,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_datacenters_energiforbrug_luftstr_metode_styring,asset_e95a8eb8794e,DK 2350766 T3,074-622-928-061-638,System og metode til vurdering og styring af datacenters luftstrøm og energiforbrug,2019-02-25,2008-11-25,SCHNEIDER ELECTRIC IT CORP,,RASMUSSEN NEIL;;VANGILDER JAMES W;;ZHANG XUANHANG,DK,T3,ACTIVE,G06F1/206;;G06F30/13;;G06F2111/10;;G06F2113/14;;G06F2119/08;;H05K7/20836;;Y02D10/00;;G06F1/206;;G06F30/13;;G06F2111/10;;G06F2113/14;;G06F2119/08;;H05K7/20836;;Y02D10/00,G06F1/20;;G06F17/50;;H05K7/20,https://lens.org/074-622-928-061-638,6,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_datacentre_luftindeslutningssystem,asset_200a73409591,DK 3163994 T3,189-001-558-218-586,Luftindeslutningssystem til datacentre,2020-04-06,2015-10-30,SCHNEIDER ELECTRIC IT CORP,,RIMLER BARRY;;BERGESCH JOSEPH H;;JIANG YUCHUN;;BROWN STEVEN,DK,T3,ACTIVE,H05K7/20745;;F24F13/0227;;F24F13/0254;;H05K7/20745;;E04B9/02;;H05K7/20709;;E04B9/02;;F16L3/26;;F16M13/02;;F24F13/32;;H05K7/1488;;H05K7/20745,H05K7/20;;E04C3/00,https://lens.org/189-001-558-218-586,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_deraf_samleskinnestikanordning_sikringsmetode,asset_5e05d69b709a,DK 3097612 T3,040-706-400-008-497,Samleskinnestikanordning og sikringsmetode deraf,2018-11-26,2014-01-20,SCHNEIDER ELECTRIC IT CORP,,ZHANG YANLI,DK,T3,ACTIVE,H01R13/6315;;H01M50/505;;H01M50/522;;H01R25/142;;H01R39/64;;H01R43/26;;H05K7/1492;;Y02E60/10;;H01R13/6315;;H01M50/505;;H01M50/522;;H01R25/142;;H01R39/64;;H01R43/26;;H01R2101/00;;H05K7/1492,H05K7/14;;H01M50/505;;H01M50/522;;H01R13/631;;H01R25/14;;H01R39/64;;H01R43/26,https://lens.org/040-706-400-008-497,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_driverless_operation,asset_8bdf49e5398d,IN 383CHN2014 A,022-449-456-499-734,SYSTEM AND METHODS FOR DRIVERLESS OPERATION OF USB DEVICE,2015-04-03,2011-06-27,SCHNEIDER ELECTRIC IT CORP,,COHEN DANIEL C;;PENDLETON NOAH L;;JANSON MAARTEN;;SPITAELS JAMES S,IN,A,PENDING,G06F13/102;;G06F13/102,G06F13/10,https://lens.org/022-449-456-499-734,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_dynamics_enhanced_flow_fluid_model_potential_pre,asset_1ccee0eb926b,IN 4035DEN2015 A,064-217-603-504-451,SYSTEM AND METHOD FOR FLUID DYNAMICS PREDICTION WITH AN ENHANCED POTENTIAL FLOW MODEL,2015-10-02,2012-10-31,SCHNEIDER ELECTRIC IT CORP,,VANGILDER JAMES WILLIAM;;HEALEY CHRISTOPHER M;;ZHANG XUANHANG,IN,A,PENDING,H05K7/20745;;G06F30/13;;G06F30/20;;G06F2111/10;;G06F2119/08;;H05K7/20718;;G06F30/28;;G06F30/13;;G06F30/20;;G06F2111/10;;G06F2119/08;;H05K7/20718;;H05K7/20745,G06F17/50;;H05K7/20,https://lens.org/064-217-603-504-451,7,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_effekt_energi_gning_overv_selvdrevet,asset_53291909081f,DK 2577232 T3,010-806-399-058-496,"System til selvdrevet, trådløs overvågning af strøm, effekt og energi",2020-02-17,2010-05-28,SCHNEIDER ELECTRIC IT CORP,,PAIK NAMWOOK;;DEOKAR VISHWAS MOHANIRAJ;;DONALDS JAMES H,DK,T3,ACTIVE,G01D21/00;;G01R15/183;;G01R15/26;;G01D21/00;;G01R15/183;;G01R15/26;;H01F27/427;;H02J3/00;;Y04S20/00,G01D21/00;;G01R15/18;;G01R15/26;;H01F27/42;;H02J3/00,https://lens.org/010-806-399-058-496,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_effektafbrydersensor,asset_d6f08d6764ce,DK 3091553 T3,182-587-607-834-147,Effektafbrydersensor,2019-10-07,2015-05-04,SCHNEIDER ELECTRIC IT CORP,,WARE GARY R;;LINDER STEPHEN PAUL,DK,T3,ACTIVE,G01R31/327;;H01H71/04;;H01H9/167;;H01H71/04;;H01H73/12;;H01H2071/048;;G01R31/327;;G01P15/00;;H01H9/167;;H01H71/04;;H01H73/12;;H01H2071/048,H01H71/04;;G01H1/00;;H01H9/16;;H01H73/12,https://lens.org/182-587-607-834-147,1,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_effektanalyse_metode,asset_7268111909c0,DK 2457153 T3,102-116-735-092-800,Metode og system til effektanalyse,2017-02-06,2009-07-20,SCHNEIDER ELECTRIC IT CORP,,ROWAN MICHAEL T;;ROCCA CHRISTOPHER;;ANTHONY MICHAEL D;;MATUSIAK ADAM;;HENRIKSEN MICHAEL;;WHITE WILLIAM;;GUHA ALOKE,DK,T3,ACTIVE,G06F11/3006;;G06F1/3203;;G06F11/3062;;G06F11/3096;;H04L43/08;;Y04S40/00;;G06F11/3006;;G06F11/3062;;G06F11/3096;;H04L43/08;;G06F11/3006;;G06F1/3203;;G06F11/3062;;G06F11/3096;;H04L43/08;;Y04S40/00,G06F11/30,https://lens.org/102-116-735-092-800,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_effekthalvleder_lelegeme,asset_25ffaf203b9b,DK 2430655 T3,031-344-254-690-587,Kølelegeme til effekthalvleder,2018-05-28,2009-05-14,SCHNEIDER ELECTRIC IT CORP,,ANDERSEN CLAUS AABJERG;;THOMSEN OVE LYCK,DK,T3,ACTIVE,H10W40/641;;H10W40/641,H01L23/40,https://lens.org/031-344-254-690-587,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_effektlagring_fordeling_metode,asset_57c68f442420,DK 3410553 T3,193-055-583-307-028,System og metode for effektlagring og -fordeling,2020-04-20,2017-05-30,SCHNEIDER ELECTRIC IT CORP,,FREY JAMES WALTER;;SAMSTAD JEFFREY B,DK,T3,ACTIVE,H02J1/102;;H02J9/062;;Y02B10/70;;H02J1/102;;H02J9/061;;H02J9/062,H02J1/10;;H01M10/44;;H02J3/14;;H02J3/32;;H02J7/00;;H02J9/06;;H02J13/00,https://lens.org/193-055-583-307-028,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_electronics_prediction_temperature_values,asset_75426697f2c8,IN 5663DEN2014 A,021-588-450-811-970,SYSTEM AND METHOD FOR PREDICTION OF TEMPERATURE VALUES IN AN ELECTRONICS SYSTEM,2015-04-03,2011-12-22,SCHNEIDER ELECTRIC IT CORP,,VANGILDER JAMES WILLIAM,IN,A,PENDING,H05K7/20836;;G06F1/20;;G06F30/13;;G06F30/23;;G06F2119/08;;G06F30/28;;G01F1/708;;G01K7/427;;G06F1/20;;G06F30/13;;G06F30/20;;G06F30/23;;G06F2113/08;;G06F2119/08;;H05K7/20836,H05K7/20,https://lens.org/021-588-450-811-970,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_elektriske_forbindelser_gning_ultralydsoverv,asset_23eb7ca9ba49,DK 3182115 T3,014-633-101-609-99X,Ultralydsovervågning af elektriske forbindelser,2020-04-14,2015-12-17,SCHNEIDER ELECTRIC IT CORP,,LINDER STEPHEN PAUL;;ORNER BRET ALAN;;REILLY DAVID E;;YOUNG JEFFREY STEVEN,DK,T3,ACTIVE,H01R13/6683;;H01R13/641;;H01R13/6691;;G01N29/07;;G01H5/00;;G01H15/00;;G01N29/043;;G01N29/343;;G01N29/4409;;G01N29/4436;;G01N2291/011;;G01N2291/0258;;G01N2291/044;;G01N2291/048;;G01N2291/101;;G01N2291/102;;G01N2291/103;;G01N2291/2697;;G01R31/68;;G01N29/07;;G01H5/00;;G01H15/00;;G01N29/043;;G01N29/343;;G01N29/4409;;G01N29/4436;;G01N2291/011;;G01N2291/0258;;G01N2291/044;;G01N2291/048;;G01N2291/101;;G01N2291/102;;G01N2291/103;;G01N2291/2697;;G01N2291/2698;;G01R31/68,G01N29/04;;G01H5/00;;G01H15/00;;G01N29/07;;G01N29/09;;G01N29/34;;G01N29/44,https://lens.org/014-633-101-609-99X,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_elektromagnetisk_faldloft_indeslutningssystem_me,asset_37bd7243e857,DK 2847395 T3,074-160-207-896-324,Faldloft med elektromagnetisk lås for indeslutningssystem af midtergang og metode,2017-10-09,2012-05-11,SCHNEIDER ELECTRIC IT CORP,,WANG JINHUI;;LONG RONG;;DU YONGHAI;;MENG QIANG;;FAN YUJIAN;;HUANG YINGRONG;;LI QIANG,DK,T3,ACTIVE,H05K7/20745;;E04B9/02;;E04B9/003;;E04B1/92;;E04B9/02;;E04B9/06;;G08B3/10;;G08B5/36;;G08B21/182;;H05K7/20836,E04B9/02;;H05K7/20,https://lens.org/074-160-207-896-324,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_elektromagnetiske_hurtig_metoder_sning_systemer,asset_293ed90db330,DK 3078050 T3,143-728-747-247-827,Systemer og metoder til hurtig udløsning af elektromagnetiske relæer,2019-05-27,2013-12-06,SCHNEIDER ELECTRIC IT CORP,,LIU JIDONG,DK,T3,ACTIVE,H01H47/24;;H01H50/021;;H01H50/443;;H02J4/00;;H02J9/061;;H01H47/226;;F02N11/087;;H01H47/001;;H01H47/24;;H01H50/021;;H01H50/36;;H01H50/42;;H01H50/443;;H02J4/00;;H02J9/061,H01H51/00;;F02D41/20;;F02N11/08;;H01H47/24;;H01H50/02,https://lens.org/143-728-747-247-827,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_energireducering,asset_53291909081f,DK 2359457 T3,106-082-224-214-16X,Energireducering,2019-07-29,2008-12-04,SCHNEIDER ELECTRIC IT CORP,,PAIK NAMWOOK,DK,T3,ACTIVE,H02J3/14;;H02J13/1321;;H02J13/14;;H02J13/333;;H02J2105/12;;H02J2105/52;;H02J2105/55;;Y02B70/3225;;Y04S20/222;;Y04S50/16;;H02J13/00;;G06Q50/06;;H02J3/12;;H02J3/14;;H02J13/1321;;H02J13/14;;H02J13/333,H02J13/00;;G06Q50/00;;H02J3/14,https://lens.org/106-082-224-214-16X,1,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_energy_smart_storage,asset_75f8d1b6c0cb,IN 5660DEN2014 A,110-084-438-082-40X,SYSTEM AND METHOD OF SMART ENERGY STORAGE IN A UPS,2015-04-03,2011-12-22,SCHNEIDER ELECTRIC IT CORP,,FALLON RAYMOND M,IN,A,PENDING,G05F1/66;;G06Q50/06;;H02J3/32;;H02J9/062;;H02J13/12;;H02J13/13;;H02J2105/55;;Y02B70/30;;Y02B70/3225;;Y02B90/20;;Y02E60/00;;Y04S10/30;;Y04S20/12;;Y04S20/222;;Y04S20/248;;Y04S40/12;;Y04S50/10;;G05F1/66;;G05B15/02;;G06Q50/06;;H02J3/32;;H02J9/005;;H02J9/062;;H02J13/12;;H02J13/13;;H02J2105/55;;Y02B70/30;;Y02B90/20;;Y04S20/12;;Y04S20/248,H02J9/00;;H02J7/04,https://lens.org/110-084-438-082-40X,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_enheder_installationssystem_metode_monterede,asset_51546b86d0b2,DK 2484189 T3,041-709-314-679-85X,VÆRKTØJSLØST INSTALLATIONSSYSTEM OG METODE FOR U-MONTEREDE ENHEDER,2015-01-26,2009-09-29,SCHNEIDER ELECTRIC IT CORP,,BERGESCH JOSEPH H,DK,T3,ACTIVE,H05K7/183;;H05K7/183,H05K7/14;;H05K7/18,https://lens.org/041-709-314-679-85X,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_enheds_entydig_generering_metoder_systemer,asset_aba3df2cc421,DK 3035649 T3,162-740-724-586-835,Systemer og metoder til generering af en entydig enheds-ID,2017-11-27,2014-12-17,SCHNEIDER ELECTRIC IT CORP,,ROESCH JAMES RICHARD,DK,T3,ACTIVE,H04L2101/627;;G06F7/58;;H04L67/146;;H04L9/0866;;G06F7/58;;G09C1/00;;H04L12/40078;;H04L61/5038;;H04L61/5092;;H04L2012/40215;;H04L2101/627;;G06F12/0246;;G06F7/58;;G06F2212/7208;;G09C1/00;;G11C7/1072;;H04L9/0866;;H04L12/40078;;H04L61/5038;;H04L61/5092;;H04L2012/40215;;H04L2101/627,H04L29/12;;G06F7/58;;H04L9/08;;H04L12/24;;H04L12/40,https://lens.org/162-740-724-586-835,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_enhedsstyring_metoder_relse_systemer,asset_f8bfb62706da,DK 2715520 T3,021-252-330-350-672,Systemer og metoder til udførelse af enhedsstyring,2019-10-14,2011-06-01,SCHNEIDER ELECTRIC IT CORP,,WHITE SEAN,DK,T3,ACTIVE,G05B23/0264;;G06F13/102;;G06F9/455;;G05B23/0264;;G06F13/102,G05B23/02;;G06F13/10,https://lens.org/021-252-330-350-672,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_evaluering_fremgangsm_leforholdene_udstyrsrack,asset_39d16fb43508,DK 2123140 T3,016-564-518-776-220,SYSTEM OG FREMGANGSMÅDE TIL EVALUERING AF KØLEFORHOLDENE AF ET UDSTYRSRACK,2016-12-05,2007-01-24,SCHNEIDER ELECTRIC IT CORP,,VANGILDER JAMES W;;SHRIVASTAVA SAURABH K;;ZHANG XUANHANG,DK,T3,ACTIVE,H05K7/20745;;H05K7/20836;;H05K7/20745;;H05K7/20836,H05K7/20,https://lens.org/016-564-518-776-220,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_faset_jeffekt,asset_1a6facc929c0,DK 2467928 T3,001-148-394-775-068,3-faset højeffekt-UPS,2019-10-28,2009-08-20,SCHNEIDER ELECTRIC IT CORP,,NIELSEN HENNING R,DK,T3,ACTIVE,H02J9/062;;H02J9/063;;H02M1/009;;H02M5/458;;H02M7/217;;H02M5/4585;;H02J9/062;;H02J9/063;;H02M1/009;;H02M5/458;;H02M7/217,H02M7/217;;H02J9/06;;H02M1/42,https://lens.org/001-148-394-775-068,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_faset_jeffekt_kontinuerlig_mforsyning,asset_44154d22c241,DK 2122796 T3,157-662-419-786-353,3-FASET HØJEFFEKT KONTINUERLIG STRØMFORSYNING,2016-08-22,2007-02-21,SCHNEIDER ELECTRIC IT CORP,,NIELSEN HENNING ROAR,DK,T3,ACTIVE,H02J1/102;;H02J9/062;;H02M7/487;;H02J7/345;;H02J7/52;;H02M3/158;;H02J9/062;;H02J1/102;;H02M5/40;;H02M7/487;;H02J7/345;;H02J7/52;;H02J9/062;;H02M7/487;;H02J1/102;;H02J7/345;;H02J7/52;;H02M5/40,H02J1/10;;H02J7/00;;H02J9/06;;H02M7/487,https://lens.org/157-662-419-786-353,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_fejlregistrering_invertersystem_parallelt,asset_9b3355eb328e,DK 2758850 T3,186-174-373-099-310,Fejlregistrering for et parallelt invertersystem,2018-01-29,2011-09-19,SCHNEIDER ELECTRIC IT CORP,,BEG MIRZA AKMAL,DK,T3,ACTIVE,H02J9/062;;G06F1/263;;H02J9/062;;G06F1/263,G06F1/30,https://lens.org/186-174-373-099-310,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_fire_kontakt_mosfet_segmenter,asset_a1d3480dd334,DK 3053240 T3,075-493-874-323-484,AC-MOSFET-kontakt med fire segmenter,2020-07-13,2013-09-30,SCHNEIDER ELECTRIC IT CORP,,LACARNOY ALAIN,DK,T3,ACTIVE,H02M7/487;;H03K17/04106;;H03K17/04163;;H03K17/102;;H03K17/122;;H03K17/127;;H03K17/567;;H03K17/6874;;H03K17/74;;H03K2217/0009;;H03K2217/0036;;H02J3/00;;H02M7/487;;H03K17/04106;;H03K17/04163;;H03K17/127;;H03K17/567;;H03K17/6874;;H03K17/74;;H03K2217/0009;;H03K2217/0036,H02J3/00;;H02M7/44;;H02M7/487;;H02M7/537;;H03K17/041;;H03K17/0416;;H03K17/10;;H03K17/12;;H03K17/567;;H03K17/687;;H03K17/74,https://lens.org/075-493-874-323-484,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_fleksibelt_fremgangsm_montering_monteringssystem,asset_e95a8eb8794e,DK 2440029 T3,107-702-533-681-854,Fleksibelt strøm- og monteringssystem til udstyr og fremgangsmåde til montering,2016-08-22,2001-03-20,SCHNEIDER ELECTRIC IT CORP,,RASMUSSEN NEIL;;SIMONELLI JAMES;;MCNALLY JOHN;;BRILL KENNETH G,DK,T3,EXPIRED,H05K7/1492;;G06F1/189;;H05K7/1497;;H05K7/1492;;G06F1/189;;H05K7/1497,H02B1/24;;H05K7/14;;G06F1/18;;H02B1/34,https://lens.org/107-702-533-681-854,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_flowmodel_fluiddynamik_forbedret_forudsigelse_me,asset_91a02171f951,DK 2915080 T3,156-585-608-691-123,System og metode til forudsigelse af fluiddynamik med en forbedret potential-flowmodel,2018-07-02,2012-10-31,SCHNEIDER ELECTRIC IT CORP,,VANGILDER JAMES WILLIAM;;ZHANG XUANHANG;;HEALEY CHRISTOPHER M,DK,T3,ACTIVE,H05K7/20745;;G06F30/13;;G06F30/20;;G06F2111/10;;G06F2119/08;;H05K7/20718;;G06F30/28;;G06F30/13;;G06F30/20;;G06F2111/10;;G06F2119/08;;H05K7/20718;;H05K7/20745,G06F17/50;;H05K7/20,https://lens.org/156-585-608-691-123,6,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_flyback_konverter,asset_d81a461eb48d,DK 2951910 T3,122-273-720-232-019,Flyback-konverter,2019-01-21,2013-01-30,SCHNEIDER ELECTRIC IT CORP,,GHOSH RAJESH;;NARASIMHA RAJU;;LIPARE MAHENDRAKUMAR HARIBHAU;;KLIKIC DAMIR,DK,T3,ACTIVE,H02M1/34;;H02M1/342;;H02M3/33569;;Y02B70/10;;H02M1/34;;H02M1/342;;H02M3/33507;;H02M3/33569;;Y02B70/10,H02M1/34,https://lens.org/122-273-720-232-019,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_forbedring_inverterregulering,asset_3f5b809f2f31,DK 3078107 T3,048-831-856-640-021,Forbedring af inverterregulering,2020-02-17,2013-12-04,SCHNEIDER ELECTRIC IT CORP,,DE CESARIS STEFANO,DK,T3,ACTIVE,H02M1/126;;H02J9/062;;H02M1/0009;;H02M7/53871;;G01R19/0092;;H02J9/062;;H02M1/0009;;H02M1/126;;H02M7/53871,G01R27/26,https://lens.org/048-831-856-640-021,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_schneider_electric_formagnetisering_metode,asset_70c9746deb35,DK 2853028 T3,080-289-412-336-267,System og metode til formagnetisering af en bus,2019-10-07,2012-05-21,SCHNEIDER ELECTRIC IT CORP,,ROHR DANIEL J;;JENKINS RICHARD EARL,DK,T3,ACTIVE,G06F13/4072;;G06F13/385;;G06F13/4282;;G06F13/4295;;H04L25/0272;;H04L25/028;;H04L25/0292;;G06F13/4072;;G06F13/385;;G06F13/4282;;G06F13/4295;;H04L25/0272;;H04L25/028;;H04L25/0292,H04L25/02;;H03K19/0175,https://lens.org/080-289-412-336-267,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
